STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT06,WT08,WT09
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",14/08/2015,2.2,,1408,0,,,,28.9,15.6,,280,240,5.4,6.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",15/08/2015,1.5,,1026,0,,,,29.4,17.8,,10,320,4.5,5.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",16/08/2015,1.4,,1615,0,,,,30.6,17.8,,240,230,6.3,8.1,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",17/08/2015,1.9,,1537,1.8,,,,31.1,18.3,,90,330,8.9,11.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",18/08/2015,2.8,,1714,0,,,,28.9,20.6,,180,200,5.4,7.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",19/08/2015,4,,1817,16.5,,,,30,21.1,,180,180,10.3,12.5,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",20/08/2015,4.3,,1014,1.8,,,,24.4,14.4,,240,240,9.4,13,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",21/08/2015,1.3,,1445,0,,,,26.1,11.7,,300,290,4,6.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",22/08/2015,1.6,,1059,0,,,,27.2,12.2,,100,100,5.4,7.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",23/08/2015,2.6,,2217,5.3,,,,28.9,14.4,,280,280,10.3,13,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",24/08/2015,3.6,,1236,0,,,,23.9,13.3,,240,240,8.9,11.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",25/08/2015,2.9,,1320,0,,,,20,11.1,,260,290,6.7,8.9,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",26/08/2015,1.7,,918,0,,,,20,11.7,,300,360,5.4,6.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",27/08/2015,1.5,,1436,0,,,,24.4,14.4,,40,50,4,5.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",28/08/2015,1,,1414,0,,,,26.7,10.6,,100,120,4,5.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",29/08/2015,2.2,,1804,0,,,,30.6,15,,200,200,8.1,10.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",30/08/2015,2.8,,108,3.6,,,,30.6,19.4,,210,240,6.3,8.5,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",31/08/2015,2.1,,1701,0,,,,30.6,17.8,,200,210,6.7,8.5,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",01/09/2015,1.6,,1719,0,,,,31.1,18.9,,280,270,5.4,6.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",02/09/2015,2.2,,1511,13.5,,,,30.6,19.4,,10,10,10.3,12.1,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",03/09/2015,2.4,,1806,0,,,,32.2,18.3,,210,230,8.1,11.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",04/09/2015,3,,1526,28.2,,,,31.1,18.3,,300,290,17.4,25.5,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",05/09/2015,1,,1105,0,,,,31.7,15.6,,40,50,3.1,4.9,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",06/09/2015,1.8,,1319,0,,,,32.2,19.4,,160,160,4.5,6.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",07/09/2015,1.9,,1530,0,,,,32.2,19.4,,180,190,5.4,6.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",08/09/2015,2.7,,1544,0,,,,32.2,19.4,,190,180,7.2,9.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",09/09/2015,3,,1628,0,,,,26.7,18.9,,340,340,6.3,7.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/09/2015,2.7,,1519,0,,,,27.8,15,,320,320,6.3,7.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/09/2015,2.2,,1335,38.6,,,,26.1,12.2,,290,270,13,16.1,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",12/09/2015,5.1,,1509,7.6,,,,18.9,11.7,,320,310,9.4,11.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",13/09/2015,4,,1318,0,,,,19.4,8.3,,310,300,8.1,10.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",14/09/2015,3,,1122,0,,,,23.9,8.9,,200,280,6.7,8.5,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",15/09/2015,1.9,,1329,0,,,,26.1,10.6,,140,200,5.4,7.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",16/09/2015,1.3,,1543,0,,,,27.8,11.7,,180,180,5.8,7.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",17/09/2015,1.8,,1256,0,,,,28.3,11.7,,220,190,6.3,8.1,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",18/09/2015,3.6,,1044,0,,,,29.4,11.7,,190,160,8.9,11.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",19/09/2015,4.3,,1347,3.8,,,,26.1,15,,300,290,11.6,14.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",20/09/2015,3,,1057,0,,,,22.2,10.6,,40,50,6.7,8.9,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",21/09/2015,2.2,,1222,0,,,,23.9,10,,30,40,5.8,8.1,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",22/09/2015,1.4,,1648,0,,,,25.6,10.6,,40,50,4.5,5.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",23/09/2015,2.3,,1528,0,,,,26.7,10.6,,10,50,5.4,7.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",24/09/2015,3.4,,1255,0,,,,27.2,12.8,,90,90,7.2,8.9,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",25/09/2015,3,,1637,0,,,,26.1,12.2,,90,100,6.7,8.1,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",26/09/2015,4.3,,2034,0,,,,23.9,16.7,,110,130,8.1,9.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",27/09/2015,4.6,,1512,0,,,,25,16.7,,150,160,9.4,11.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",28/09/2015,2.2,,844,0,,,,27.2,16.1,,130,130,4.5,6.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",29/09/2015,2.8,,2225,14.7,,,,22.8,16.1,,360,340,9.4,13,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",30/09/2015,5.1,,35,0,,,,18.3,12.2,,30,10,8.1,11.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",01/10/2015,5.9,,826,0,,,,18.3,10.6,,40,30,10.7,13.9,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",02/10/2015,6.3,,1038,0.8,,,,15,8.3,,30,10,9.8,13,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",03/10/2015,5.2,,457,2,,,,10.6,7.2,,50,70,9.4,13,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",04/10/2015,3.8,,302,0,,,,22.8,10.6,,90,90,6.7,8.5,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",05/10/2015,2,,1222,0,,,,25.6,10.6,,40,40,4.5,5.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",06/10/2015,1.3,,1340,0,,,,25,10.6,,20,20,4,5.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",07/10/2015,1,,1501,0,,,,24.4,12.2,,20,20,4.5,5.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",08/10/2015,2.2,,1623,0,,,,26.1,10,,230,230,5.8,7.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",09/10/2015,4.3,,1300,0,,,,21.7,12.8,,330,320,9.8,13.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/10/2015,1.7,,1054,0,,,,18.3,6.1,,350,40,4.5,6.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/10/2015,2.4,,1441,0,,,,22.8,3.9,,200,200,7.2,9.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",12/10/2015,5,,1933,0.8,,,,25,10,,220,230,11.6,16.1,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",13/10/2015,4.6,,1635,0,,,,17.8,8.9,,290,290,9.4,11.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",14/10/2015,3.1,,1545,0,,,,18.9,4.4,,310,330,8.9,11.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",15/10/2015,3.3,,2259,0,,,,20,3.3,,360,10,9.4,12.5,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",16/10/2015,4.9,,1526,0,,,,16.7,2.8,,290,290,10.3,13,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",17/10/2015,2.9,,1548,0,,,,9.4,-1.6,,300,300,7.2,9.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",18/10/2015,3.1,,1149,0,,,,12.8,-3.2,,340,330,7.6,11.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",19/10/2015,3.8,,1301,0,,,,18.3,0,,200,190,9.4,12.5,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",20/10/2015,3.9,,1447,0,,,,22.2,7.2,,200,200,8.1,10.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",21/10/2015,3.4,,1328,0,,,,23.3,6.7,,200,180,8.9,11.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",22/10/2015,3,,1659,0,,,,25.6,10.6,,350,360,6.7,8.1,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",23/10/2015,3.1,,932,0,,,,20.6,8.9,,110,110,7.6,9.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",24/10/2015,5,,2103,9.4,,,,20.6,13.3,,270,260,13,15.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",25/10/2015,3.8,,1221,0,,,,15,5.6,,10,360,7.2,9.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",26/10/2015,3.5,,1118,0,,,,16.7,2.8,,100,100,9.4,11.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",27/10/2015,4.6,,2351,12.7,,,,12.8,5.6,,130,130,8.1,10.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",28/10/2015,5.6,,1921,38.9,,,,18.3,11.1,,250,270,10.7,14.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",29/10/2015,5.8,,131,0.5,,,,12.2,4.4,,290,290,14.3,19.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",30/10/2015,2.2,,235,0,,,,9.4,6.1,,290,280,4.5,6.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",31/10/2015,4.1,,1815,0,,,,12.8,6.7,,200,160,7.6,10.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",01/11/2015,3.8,,1410,1.8,,,,18.9,10,,230,240,7.6,9.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",02/11/2015,1.1,,1405,0,,,,20.6,5,,110,180,3.6,5.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",03/11/2015,1.4,,1320,0,,,,23.9,5.6,,120,130,4.5,5.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",04/11/2015,1.1,,1052,0,,,,20.6,11.1,,170,180,3.6,4.9,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",05/11/2015,3,,1412,0,,,,25,14.4,,230,220,7.2,9.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",06/11/2015,4.8,,1224,10.7,,,,20.6,8.9,,240,240,10.3,13.9,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",07/11/2015,3.5,,1637,0,,,,12.8,2.8,,290,280,7.6,10.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",08/11/2015,1.3,,1212,0,,,,11.7,-1,,100,140,3.6,4.5,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",09/11/2015,2.3,,1225,3.8,,,,14.4,-0.5,,110,110,5.8,6.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/11/2015,3.1,,1103,4.1,,,,8.3,5.6,,290,280,6.3,8.1,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/11/2015,3.2,,2203,0.8,,,,12.8,1.1,,140,140,6.7,8.9,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",12/11/2015,8.1,,1021,12.4,,,,13.9,8.3,,240,240,15.7,21,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",13/11/2015,7.6,,1440,0,,,,10,3.3,,270,280,14.8,20.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",14/11/2015,3.5,,1216,0,,,,10,-1.6,,260,290,6.3,8.1,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",15/11/2015,3,,1444,0,,,,18.3,0.6,,240,270,6.3,8.5,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",16/11/2015,1.7,,1442,0,,,,16.7,0.6,,170,160,5.8,7.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",17/11/2015,3.6,,2031,0,,,,16.1,7.2,,120,130,7.2,9.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",18/11/2015,7.2,,1023,6.1,,,,21.7,13.3,,180,140,13,17,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",19/11/2015,5.4,,1149,1.3,,,,15.6,2.2,,270,230,10.3,14.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",20/11/2015,3.4,,1242,0,,,,8.9,-1.6,,270,270,8.1,10.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",21/11/2015,5.6,,1951,3,,,,10.6,0.6,,270,260,11.6,15.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",22/11/2015,3.4,,27,0,,,,2.2,-6,,290,300,9.8,11.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",23/11/2015,3.4,,1525,0,,,,5,-7.1,,220,210,9.8,12.5,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",24/11/2015,1.2,,202,0,,,,8.9,-3.8,,220,240,3.6,4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",25/11/2015,3.2,,1534,0,,,,14.4,-0.5,,160,150,7.2,8.9,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",26/11/2015,4.7,,1032,0,,,,18.3,8.3,,200,180,9.4,12.1,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",27/11/2015,3.8,,1200,3.3,,,,16.7,10.6,,210,200,8.1,10.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",28/11/2015,3.8,,515,7.4,,,,12.8,4.4,,10,360,5.8,7.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",29/11/2015,3.5,,330,0,,,,6.7,2.2,,40,360,5.8,7.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",30/11/2015,3.2,,1405,0,,,,7.2,0,,100,80,5.4,6.3,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",01/12/2015,3,,1529,2.3,,,,13.3,5,,280,290,7.6,9.8,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",02/12/2015,2.8,,1410,0.3,,,,9.4,0.6,,270,270,13,17.9,,1,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",03/12/2015,4.1,,150,0,,,,3.9,-0.5,,270,280,8.9,12.1,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",04/12/2015,1.7,,1025,0,,,,0,-3.2,,230,240,5.4,6.3,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",05/12/2015,0.6,,1240,0,,,,6.7,-3.2,,150,140,3.1,3.6,,1,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",06/12/2015,1.1,,1652,0,,,,7.8,-5.5,,120,110,4.5,5.4,,1,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",07/12/2015,0.8,,1037,0,,,,10.6,-1.6,,330,330,4.5,6.3,,1,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",08/12/2015,3.1,,1141,0,,,,12.2,0,,200,220,7.2,9.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",09/12/2015,3.8,,943,0,,,,11.1,4.4,,170,180,7.6,9.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/12/2015,3.9,,1510,0,,,,13.3,2.8,,190,200,8.1,9.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/12/2015,3.2,,1450,0,,,,16.1,7.8,,230,230,7.6,10.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",12/12/2015,4.4,,1114,0,,,,20,13.9,,210,220,8.9,11.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",13/12/2015,3.5,,1614,0,,,,17.2,13.9,,180,150,5.8,7.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",14/12/2015,6.7,,846,5.6,,,,17.2,8.3,,210,200,13.4,19.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",15/12/2015,3.5,,134,0,,,,8.3,5.6,,280,280,10.3,13,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",16/12/2015,3.8,,1841,0,,,,15.6,2.8,,130,170,7.2,8.9,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",17/12/2015,5.3,,1338,0,,,,14.4,-0.5,,290,280,9.4,12.1,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",18/12/2015,5.2,,1739,0,,,,2.2,-4.3,,280,270,12.5,16.5,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",19/12/2015,4.8,,1301,0,,,,0.6,-4.9,,250,240,9.8,13,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",20/12/2015,4,,1358,0,,,,6.7,-6,,170,150,8.9,10.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",21/12/2015,4.9,,718,5.8,,,,11.7,4.4,,200,200,8.1,10.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",22/12/2015,2.9,,711,27.9,,,,15,6.7,,290,310,7.6,10.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",23/12/2015,4.9,,1905,17.5,,,,17.8,10.6,,160,280,9.8,14.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",24/12/2015,3,,653,0,,,,13.9,6.1,,280,280,9.8,13,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",25/12/2015,3.2,,1136,0,,,,11.1,5.6,,340,340,6.7,8.1,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",26/12/2015,3.3,,140,14.7,,,,15,6.7,,60,70,6.3,8.1,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",27/12/2015,6,,753,21.3,,,,18.9,3.3,,270,240,14.8,21.9,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",28/12/2015,7.2,,2330,5.8,,,,13.3,1.1,,130,160,11.2,16.1,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",29/12/2015,5,,526,6.9,,,,12.8,3.3,,230,210,10.7,16.1,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",30/12/2015,2.6,,1612,0,,,,6.7,1.1,,270,280,7.6,9.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",31/12/2015,4.1,,1354,0,,,,1.1,-1,,270,280,7.6,9.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",01/01/2016,6,,1119,0,,,,1.1,-3.2,,270,240,9.8,13,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",02/01/2016,4.1,,1131,0,,,,3.3,-4.3,,220,240,8.1,11.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",03/01/2016,4.3,,722,0,,,,1.1,-2.1,,300,280,6.7,9.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",04/01/2016,4.4,,1749,0,,,,-0.5,-9.3,,20,20,7.6,9.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",05/01/2016,2.2,,1030,0,,,,-1,-11,,140,140,4.5,6.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",06/01/2016,1.6,,1532,0,,,,5.6,-8.8,,200,210,4.5,6.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",07/01/2016,1.2,,1448,0,,,,7.2,-6.6,,160,160,5.4,6.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",08/01/2016,2.8,,1442,3.6,,,,8.3,-3.2,,140,150,5.8,7.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",09/01/2016,3.2,,130,2,,,,10,6.7,,140,190,5.8,8.1,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/01/2016,7.9,,1510,9.4,,,,8.9,-11,,270,280,14.3,19.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/01/2016,5.6,,142,0,,,,-3.2,-12.7,,240,250,10.3,12.1,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",12/01/2016,7.5,,1402,0.8,,,,-1,-14.3,,280,280,15.7,20.1,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",13/01/2016,4.6,,1916,0,,,,-3.8,-16.6,,190,190,7.2,9.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",14/01/2016,4.1,,1615,0,,,,7.8,-4.3,,210,210,7.2,9.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",15/01/2016,4.3,,1039,2,,,,8.3,3.9,,190,170,6.7,8.9,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",16/01/2016,5.6,,43,0,,,,5,-1,,280,280,11.2,14.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",17/01/2016,6.2,,1643,0,,,,-1,-14.3,,290,270,11.6,15.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",18/01/2016,6.1,,256,0,,,,-9.3,-16,,280,280,9.4,12.1,,,,,,,
